Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
21,-,-,3.0,-,146.5,1.5,35.0,-,69.5,-,-,5.5
22,-,2.5,-,2.0,15.5,6.5,113.5,-,114.0,23.0,-,-
23,-,-,-,5.0,3.5,12.5,44.5,-,0.5,0.5,-,-
24,-,-,-,29.0,-,0.5,-,-,2.5,-,-,-
25,-,-,-,25.5,-,-,9.0,-,2.0,0.5,-,7.7
26,-,T,-,67.0,6.0,-,-,-,0.5,-,1.0,7.0
27,-,T,2.0,-,14.0,-,-,-,-,2.0,3.0,31.5
28,-,0.5,-,-,0.5,-,-,-,-,1.0,0.5,14.5
29,-,,10.5,-,270.0,3.5,-,-,-,-,-,-
30,-,,-,13.0,11.0,7.0,11.5,-,10.0,-,5.5,-
31,-,,12.5,,-,,40.0,-,,-,,-
總和值,142.5,452.0,220.5,168.5,855.5,353.5,273.5,72.5,359.0,226.0,441.0,323.2
1,-,6.0,0.8,-,T,T,-,-,11.7,-,6.6,1.1
2,-,2.5,1.5,-,-,-,-,-,T,27.9,14.0,T
3,-,23.0,T,-,2.3,-,-,-,-,0.1,34.0,8.0
4,-,15.0,9.0,-,10.5,1.0,55.5,-,T,-,12.0,0.4
5,-,9.0,2.5,-,42.0,2.3,0.3,T,-,3.5,2.1,2.2
6,1.5,3.0,10.5,-,0.1,15.6,-,3.8,1.9,1.5,0.7,34.4
7,5.5,0.5,0.4,3.0,1.5,1.0,-,15.0,41.0,-,-,13.5
8,0.5,13.5,T,19.5,0.1,-,-,265.5,0.3,12.5,-,17.7
9,-,5.0,-,5.5,-,-,44.0,4.1,-,36.9,3.9,14.0
10,-,0.5,30.5,20.5,0.1,-,223.0,-,-,3.5,11.7,34.5
11,-,-,56.0,18.5,0.4,-,T,-,-,2.2,13.8,3.4
12,28.5,-,11.0,3.3,53.7,-,-,-,-,-,5.5,11.4
13,7.5,-,-,-,-,-,-,2.2,15.7,-,-,T
14,13.0,-,-,-,-,0.5,-,8.5,32.0,-,-,4.6
15,-,1.5,-,-,-,-,-,0.5,-,-,1.5,10.4
16,-,7.5,-,-,-,-,-,3.8,72.8,-,-,0.5
17,-,-,T,-,-,-,-,-,0.5,-,-,-
18,-,1.0,T,10.4,-,-,-,28.0,-,16.8,-,1.6
19,-,1.0,-,1.9,-,-,4.2,-,-,26.5,0.5,18.6
