Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
5,-,-,0.3,-,2.6,-,-,20.5,26.5,-,13.0,30.8
6,19.1,-,3.2,-,31.7,-,-,5.5,3.1,17.0,0.1,56.1
7,7.5,6.0,39.6,-,24.0,1.0,1.0,7.6,12.0,4.5,-,6.4
8,1.7,T,21.2,-,T,-,-,58.0,66.5,7.8,0.2,-
9,46.6,T,22.9,-,22.1,-,-,21.5,-,45.5,-,-
10,0.6,-,2.5,2.3,18.5,4.3,-,1.3,-,-,-,-
11,2.0,0.4,T,8.0,3.5,51.6,10.9,-,0.5,-,-,-
12,T,3.0,-,T,46.5,27.0,-,1.0,0.4,-,-,-
13,0.5,T,3.0,18.6,3.0,7.1,-,10.0,0.2,-,-,0.4
14,2.7,-,-,17.0,-,18.1,-,-,-,0.2,1.7,2.5
15,1.6,-,2.3,1.8,15.1,-,-,0.7,1.3,1.1,-,0.2
16,13.5,T,T,10.2,-,-,-,1.0,0.1,0.7,-,-
17,0.8,4.8,1.1,-,40.5,7.0,9.1,7.1,0.6,-,-,-
18,-,7.3,1.1,-,41.0,6.5,6.0,32.5,1.3,-,11.5,12.8
19,-,-,T,2.0,-,-,1.5,8.4,T,1.4,8.4,1.5
20,7.1,3.1,-,1.8,17.5,-,1.0,1.9,0.5,-,51.5,18.6
21,9.0,-,-,18.5,-,-,-,-,2.5,-,19.4,0.1
22,-,-,0.4,0.1,-,-,11.8,-,-,-,1.4,-
23,-,T,1.0,T,3.7,7.8,1.2,11.8,-,-,-,-
24,-,29.9,7.6,-,2.0,12.5,2.0,17.8,0.5,-,-,-
25,-,T,2.0,-,-,10.5,3.0,1.0,-,-,0.2,-
26,-,T,0.7,-,-,0.1,-,-,19.2,0.8,7.6,0.3
27,T,-,-,55.0,3.6,0.3,-,-,67.5,5.7,10.1,0.4
28,0.5,T,-,15.0,6.5,T,-,-,71.0,0.2,0.9,1.0
29,3.7,,10.5,-,T,-,-,-,137.9,1.5,T,16.8
30,-,,5.0,12.5,-,-,-,-,71.5,32.4,6.6,8.9
31,-,,7.0,,17.0,,-,-,,107.8,,3.3
總和值,447.4,56.3,132.5,180.3,360.2,180.8,67.1,218.0,514.6,228.7,136.1,162.6
1,1.0,-,-,-,-,47.5,5.5,-,3.5,-,2.5,73.0
2,-,-,T,5.0,-,T,10.5,-,0.5,T,-,2.5
3,-,1.8,T,6.3,-,-,0.5,5.0,-,1.0,3.0,3.0
4,-,1.0,-,0.1,-,-,T,4.0,-,-,1.5,17.5
5,1.5,5.9,14.1,2.4,-,-,2.0,-,-,1.0,3.0,13.5
6,-,2.5,0.5,7.0,-,1.0,T,-,-,T,4.5,81.0
7,-,-,-,2.4,2.9,56.4,1.5,-,-,-,-,27.0
