Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
11,-,17.0,-,10.5,-,18.5,9.0,-,-,-,21.5,-
12,-,1.0,-,29.5,-,17.0,27.5,-,-,0.7,15.0,3.0
13,3.0,-,-,47.5,2.5,7.2,16.5,-,0.4,13.0,0.5,0.5
14,4.0,-,4.1,-,6.0,184.0,-,-,-,25.5,6.0,-
15,-,-,-,-,26.0,98.5,0.3,-,-,53.5,-,T
16,-,-,0.9,-,60.5,14.0,29.0,24.7,-,-,-,-
17,-,-,-,-,18.5,253.9,3.0,-,-,-,-,-
18,-,-,-,0.5,1.5,21.5,3.0,-,-,-,1.5,-
19,-,0.2,-,7.0,9.5,T,18.5,-,5.5,-,-,0.4
20,-,3.5,-,1.1,34.5,0.1,-,-,7.5,-,T,4.8
21,-,-,-,37.0,-,-,-,-,0.6,-,-,-
22,-,6.5,0.9,48.0,2.0,-,0.5,9.0,21.5,-,-,-
23,-,-,13.6,15.5,2.5,-,32.5,1.4,-,-,-,-
24,-,1.1,-,8.0,20.5,6.5,25.5,77.0,36.0,0.3,3.8,-
25,-,0.2,-,-,28.0,-,14.5,-,-,-,0.3,6.0
26,-,0.5,47.0,10.2,24.5,-,2.5,1.7,-,-,2.2,-
27,-,-,-,82.0,12.5,-,-,89.5,-,-,1.0,-
28,-,-,-,0.8,3.5,0.4,-,-,-,-,-,0.5
29,-,,-,-,29.5,6.0,213.5,-,15.5,-,-,1.0
30,-,,-,-,38.0,16.5,74.5,-,0.5,-,-,-
31,3.0,,3.6,,1.0,,212.5,6.0,,-,,-
總和值,10.0,33.4,107.4,330.5,336.0,1986.6,940.3,247.6,171.6,95.2,72.9,30.9
1,-,19.5,-,-,-,22.5,17.0,0.4,10.8,-,1.1,-
2,-,-,-,-,-,11.0,101.5,2.0,15.0,-,1.0,-
3,-,4.1,-,-,1.1,4.6,48.5,1.1,-,-,-,-
4,11.0,0.2,39.5,-,1.5,47.5,38.5,40.0,-,-,-,-
5,5.8,1.0,2.5,-,-,47.5,3.9,18.0,2.0,-,-,-
6,93.5,0.7,-,1.4,-,7.0,-,0.3,15.0,-,-,-
7,7.5,12.0,-,20.0,6.5,29.5,28.0,-,44.0,20.5,-,-
8,43.5,25.5,24.0,-,42.0,13.0,2.5,1.5,34.0,3.0,-,2.3
9,77.5,8.0,2.5,-,31.0,4.7,-,7.5,-,2.0,-,0.4
10,11.5,2.3,-,-,10.5,23.5,4.5,1.5,4.0,11.5,-,-
11,-,11.0,-,-,1.0,52.5,64.0,2.5,2.0,T,-,-
12,-,-,-,13.0,-,0.5,3.0,-,43.0,5.5,-,-
13,-,-,-,0.5,-,2.5,32.5,84.5,-,0.5,-,-
14,-,-,-,5.5,-,49.0,31.5,34.5,-,-,-,T
