Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
3,-,-,-,8.5,9.5,0.5,-,-,-,1.0,-,-
4,-,-,-,4.1,-,7.5,-,-,-,-,-,-
5,19.5,-,-,0.1,-,3.1,-,-,0.2,2.0,-,-
6,11.0,-,0.9,-,-,0.5,-,-,-,2.2,-,-
7,-,-,-,-,0.9,-,T,-,19.4,1.5,-,-
8,-,-,0.3,4.0,0.2,-,2.1,-,10.5,T,0.1,-
9,-,-,4.0,23.5,-,-,5.0,-,-,5.5,3.7,-
10,5.0,-,24.0,28.0,3.5,-,2.7,1.7,37.0,2.5,2.5,-
11,7.5,17.5,-,3.0,-,14.0,0.2,24.0,63.0,0.2,-,T
12,-,-,5.0,3.0,-,21.6,1.5,1.5,5.0,0.3,-,-
13,-,-,63.5,13.5,-,10.0,1.4,T,0.6,-,-,-
14,-,9.9,0.4,3.0,0.5,25.3,-,-,2.5,-,-,-
15,0.4,0.5,-,8.0,1.5,-,-,-,16.5,0.1,-,-
16,T,-,1.8,1.5,18.0,5.0,23.0,-,-,0.9,T,-
17,5.6,-,6.0,22.5,-,3.0,12.5,4.0,3.6,2.6,-,-
18,-,-,23.5,20.5,-,11.0,0.1,-,-,4.5,T,-
19,-,0.6,-,-,0.1,-,-,-,-,1.0,-,-
20,16.8,T,1.5,-,1.0,-,-,-,-,1.7,21.0,0.1
21,24.3,-,3.6,-,16.5,-,-,-,-,-,3.0,18.3
22,25.0,1.1,0.1,-,3.5,-,-,T,-,6.5,5.0,6.5
23,5.5,12.5,17.5,7.0,3.0,-,-,-,-,4.0,10.0,-
24,-,2.5,0.5,31.0,-,-,-,-,-,3.5,-,-
25,-,-,-,10.0,-,0.1,-,-,-,-,0.5,0.5
26,2.5,0.7,-,18.5,-,-,-,-,-,-,13.5,-
27,16.5,1.5,-,2.0,-,-,-,-,42.8,-,11.5,2.0
28,14.6,-,-,-,2.0,-,-,99.5,37.5,-,-,-
29,27.0,-,-,-,8.5,-,-,-,-,-,-,-
30,0.5,,-,0.1,0.4,3.5,-,-,-,-,0.2,-
31,3.6,,1.5,,0.2,,-,-,,-,,-
總和值,185.3,63.8,154.1,211.8,69.9,109.2,48.5,130.8,242.9,40.2,71.0,27.4
1,-,-,-,1.0,-,28.7,1.7,46.0,-,-,-,-
2,-,-,-,-,-,33.5,-,-,-,-,-,T
3,-,-,-,-,-,26.0,-,-,4.0,-,-,-
4,-,-,-,-,-,10.0,-,-,-,-,-,-
5,-,-,21.6,-,-,0.1,-,-,-,-,-,-
6,T,-,5.9,-,18.5,T,-,0.7,-,-,0.2,-
7,0.1,-,T,1.0,-,8.5,-,-,-,-,1.0,-
8,-,0.7,-,0.8,-,-,-,-,2.9,-,-,-
9,-,-,-,0.5,3.5,-,-,-,-,0.3,-,-
10,-,-,55.0,1.9,-,-,-,31.0,-,-,-,-
11,-,-,0.1,17.0,-,-,-,0.5,-,-,-,-
12,6.0,-,2.1,3.0,22.2,-,-,-,-,-,1.0,0.6
13,11.0,-,0.3,-,-,13.1,-,-,-,0.3,-,-
14,0.5,-,2.0,-,-,19.3,-,-,-,11.5,-,0.6
15,0.1,-,T,T,2.6,42.3,-,-,-,9.0,-,3.5
16,-,-,4.6,-,3.3,54.0,-,-,-,T,-,2.5
17,0.5,-,0.2,1.2,-,48.5,-,-,-,-,-,-
18,1.2,-,8.0,2.1,-,27.5,-,-,-,-,6.6,-
19,T,-,2.5,66.1,-,5.9,-,-,-,-,2.5,-
20,1.0,13.2,-,5.0,4.5,23.6,-,-,-,-,1.2,-
21,-,-,-,26.5,-,9.0,-,-,0.1,-,2.0,-
22,-,16.7,20.6,0.9,-,-,-,1.5,-,-,2.0,-
23,-,3.6,5.8,-,-,-,-,T,-,-,-,-
24,-,12.5,-,-,49.0,-,-,-,-,-,-,-
25,-,7.0,5.5,2.0,-,5.5,-,-,-,-,8.0,-
26,-,-,-,11.8,-,9.2,-,-,-,-,1.0,-
27,-,-,-,3.0,-,7.2,-,0.4,-,-,-,-
28,-,-,0.4,-,-,16.4,-,-,46.0,-,-,0.3
29,-,,5.0,-,-,-,11.6,-,-,-,1.5,-
30,-,,-,-,-,-,40.5,-,-,-,0.5,T
31,-,,15.7,,-,,142.5,-,,-,,-
總和值,20.4,53.7,155.3,143.8,103.6,388.3,196.3,80.1,53.0,21.1,27.5,7.5
1,-,0.2,-,-,T,5.5,25.7,-,-,-,5.0,-
2,-,1.3,-,-,1.8,-,1.4,-,-,-,32.7,-
3,-,-,-,-,19.5,-,-,-,-,-,0.5,-
4,0.1,-,4.0,-,-,-,-,-,-,-,0.5,-
5,1.7,-,T,-,-,2.0,-,-,-,-,-,-
6,16.1,-,2.5,6.0,-,3.5,-,-,-,-,1.0,1.0
7,25.6,-,4.5,-,4.4,-,1.4,-,-,-,-,0.6
8,35.3,-,-,-,0.1,-,-,-,1.0,-,-,T
9,T,-,-,-,-,-,-,-,1.3,-,-,3.5
10,-,-,-,-,-,7.6,-,-,-,1.6,-,2.0
11,-,-,-,-,0.2,1.5,91.5,-,0.3,13.0,-,-
12,-,-,-,20.5,-,T,0.5,-,-,-,16.3,-
13,-,-,-,3.6,-,1.7,-,-,-,-,1.3,1.0
14,-,-,-,11.0,-,2.0,-,13.0,-,4.6,-,-
15,-,-,8.5,4.3,-,-,-,40.0,-,3.5,2.0,-
16,-,-,-,0.3,-,-,T,-,-,7.1,20.5,-
17,-,-,-,-,-,0.5,-,-,-,1.1,8.6,-
18,-,-,-,-,-,18.5,-,-,-,-,21.8,-
19,-,-,4.2,-,0.2,3.0,-,0.5,-,0.3,0.9,-
20,-,T,44.0,-,10.0,27.1,-,0.5,-,0.5,1.0,0.3
21,-,0.2,-,T,-,5.5,-,-,-,-,0.5,T
22,0.2,3.9,-,T,-,6.5,-,-,-,T,T,-
23,-,-,-,0.3,-,-,-,0.5,11.5,-,-,2.5
24,-,3.2,-,0.4,-,-,-,45.5,0.4,-,-,1.5
25,-,3.2,-,-,-,-,-,3.8,-,-,2.9,0.5
26,0.1,-,1.6,-,-,-,-,6.1,-,0.2,8.5,T
27,T,-,-,-,-,-,-,1.5,-,-,-,T
28,11.0,4.0,-,-,-,-,-,3.8,-,-,-,-
29,0.9,,-,-,0.3,-,-,1.5,-,-,-,-
30,1.5,,-,-,0.7,-,-,2.4,-,-,-,-
31,11.0,,-,,33.1,,-,10.0,,-,,1.5
總和值,103.5,16.0,69.3,46.4,70.3,84.9,120.5,129.1,14.5,31.9,124.0,14.4
1,-,-,0.2,0.3,5.6,22.1,-,-,2.1,0.5,-,-
2,T,-,2.4,-,0.1,26.5,32.5,-,0.2,-,-,-
3,-,0.6,21.0,5.7,0.5,6.0,6.0,-,0.2,-,-,-
4,T,-,-,1.0,-,-,2.3,0.3,6.0,-,-,-
5,3.7,-,19.0,-,0.8,-,48.0,0.1,1.5,-,-,11.5
6,0.4,-,7.0,-,0.3,-,9.2,-,-,-,-,15.1
7,-,-,6.7,-,0.1,-,8.8,-,1.9,-,-,-
8,0.6,2.3,6.1,-,4.7,1.4,-,-,1.9,-,-,-
9,-,2.3,21.0,-,T,17.7,11.8,0.5,-,-,-,-
10,0.2,0.1,2.5,1.1,-,32.0,42.6,5.5,-,-,-,-
11,0.2,-,-,18.8,-,2.5,3.7,-,4.9,-,-,-
12,-,-,-,0.5,-,2.0,-,-,-,0.2,-,-
13,-,T,-,10.9,-,36.5,-,-,-,-,-,-
14,-,T,2.5,-,T,-,27.0,-,-,0.6,-,-
15,0.2,T,0.5,-,6.5,-,-,1.4,-,0.5,-,-
16,0.3,1.9,0.1,13.0,1.9,-,-,0.3,12.1,-,-,-
17,-,0.1,5.5,-,4.0,-,-,0.2,-,-,-,-
18,-,8.0,5.0,-,1.0,-,0.5,-,1.5,-,-,T
19,-,7.5,-,1.9,-,-,-,0.7,-,-,-,0.4
20,-,0.8,-,17.5,8.0,-,-,15.0,-,-,-,T
21,-,13.0,-,0.5,-,-,-,-,0.3,-,-,0.6
22,-,14.4,4.3,0.2,-,55.4,-,2.5,-,-,-,-
23,-,10.2,1.7,-,-,28.0,-,-,-,-,T,-
24,-,9.1,0.6,-,-,29.6,-,-,-,0.2,-,0.8
25,-,0.2,9.0,12.7,-,77.5,-,0.4,-,-,-,-
26,-,-,-,-,0.5,-,-,-,-,-,-,-
27,-,1.5,-,-,11.3,-,-,-,-,1.6,-,-
28,-,14.0,-,10.0,9.7,-,-,-,-,2.5,-,-
29,-,,41.5,-,-,-,-,-,-,-,-,0.2
30,-,,-,26.0,-,-,-,-,17.5,-,0.2,12.0
31,-,,-,,9.0,,-,0.4,,-,,-
總和值,5.6,86.0,156.6,120.1,64.0,337.2,192.4,27.3,50.1,6.1,0.2,40.6
1,-,-,1.7,-,0.1,9.0,5.0,-,-,-,-,-
2,-,-,-,7.0,1.5,0.2,-,-,-,-,-,-
3,-,4.2,-,16.0,10.3,0.3,-,T,-,T,-,-
4,-,4.0,22.9,-,-,2.9,-,-,-,-,-,-
5,-,-,4.0,-,1.1,2.0,-,-,-,-,-,-
6,-,1.7,-,2.0,0.7,1.7,-,-,-,-,T,-
7,-,0.9,8.2,T,16.2,28.0,-,-,-,-,0.5,T
8,-,-,5.4,-,0.2,20.0,-,-,117.0,-,-,8.5
9,-,-,8.6,-,-,3.5,1.5,-,6.5,-,-,-
10,-,-,0.8,-,5.6,8.5,-,-,28.0,-,-,T
11,-,-,0.6,10.0,-,T,-,6.0,0.5,-,-,-
12,-,41.5,73.1,1.5,T,-,-,-,3.5,-,-,-
13,-,4.1,9.1,-,-,-,-,-,-,-,-,-
14,-,15.1,-,0.2,-,-,-,-,-,-,-,4.0
15,-,9.6,-,-,-,-,-,-,T,-,-,2.0
16,-,9.5,T,-,0.5,-,-,-,-,-,-,0.5
17,0.2,-,2.5,-,0.2,-,-,1.0,-,-,T,0.5
18,0.4,-,0.5,-,6.5,-,-,-,T,T,-,4.5
19,0.6,-,3.9,-,-,-,-,-,T,-,-,0.5
20,-,-,-,-,0.9,-,-,-,1.0,-,T,-
21,-,-,-,1.5,63.3,-,-,T,-,-,0.5,-
22,T,-,1.2,3.0,13.8,-,T,0.5,T,0.5,-,-
23,0.5,-,1.6,T,0.2,-,-,-,-,-,-,6.5
24,1.1,-,-,-,-,-,-,-,1.0,-,-,-
25,3.4,-,-,-,-,-,26.0,-,-,-,-,-
26,25.0,-,T,-,1.6,-,-,-,10.5,-,-,-
27,-,-,1.8,-,T,-,-,11.5,12.0,-,-,-
28,-,-,21.5,-,0.9,-,-,13.5,11.0,-,-,-
29,-,-,1.9,-,T,-,-,-,2.0,T,-,-
30,-,,23.0,T,1.2,-,T,T,5.0,-,T,1.0
31,-,,1.4,,1.5,,0.5,-,,-,,-
總和值,31.2,90.6,193.7,41.2,126.3,76.1,33.0,32.5,198.0,0.5,1.0,28.0
1,-,-,T,-,-,-,1.5,-,0.5,-,1.5,-
2,-,-,7.0,-,-,T,T,-,-,-,T,-
3,T,-,T,-,T,-,-,24.0,-,-,T,-
4,-,-,2.5,T,2.0,T,-,10.5,-,-,13.5,-
5,T,-,T,-,15.0,18.5,-,20.0,-,T,0.5,-
6,-,-,11.5,-,-,0.5,T,153.5,5.0,6.5,3.0,-
7,0.5,-,T,-,1.5,T,-,193.5,T,1.5,1.5,-
8,-,-,-,0.5,44.5,T,-,-,-,3.5,18.0,-
9,-,T,-,-,-,-,-,-,-,2.0,-,-
10,T,48.5,0.5,-,-,-,-,-,T,T,-,T
11,T,26.0,-,1.0,T,-,-,-,4.0,T,-,T
12,-,2.5,T,-,T,-,-,-,10.0,12.0,T,-
13,-,-,0.5,T,0.5,-,-,-,-,3.5,T,-
14,-,-,-,9.5,-,-,-,T,-,0.5,-,-
15,-,-,-,8.0,-,-,-,-,T,-,-,-
16,-,T,-,T,-,-,-,-,T,T,5.5,T
17,-,0.5,-,0.5,T,-,-,5.5,T,-,4.5,T
18,-,-,-,-,26.0,-,-,T,T,T,0.5,-
