Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
17,41.0,0.5,-,0.5,7.0,52.0,-,12.5,41.5,-,-,-
18,-,1.0,6.5,15.0,-,T,7.5,-,8.5,-,T,-
19,-,-,3.0,-,T,T,67.5,13.0,-,-,-,-
20,T,2.5,20.5,-,-,22.0,0.5,2.5,-,T,1.0,-
21,0.5,-,8.0,-,5.0,1.0,-,T,-,T,5.5,-
22,3.5,2.5,7.0,12.0,2.5,T,-,-,-,2.0,3.0,T
23,31.5,3.0,18.0,-,4.5,12.5,-,-,4.0,2.5,20.0,-
24,18.0,-,14.5,4.5,12.0,27.5,-,-,-,-,-,-
25,-,0.5,30.5,-,T,1.0,-,-,-,-,-,-
26,-,-,-,18.5,-,1.0,-,-,-,-,T,-
27,T,-,-,25.0,0.5,2.0,T,-,73.0,-,34.5,-
28,7.0,-,-,-,2.5,T,0.5,13.5,23.5,-,-,21.5
29,55.0,-,-,-,27.0,19.5,6.5,37.5,3.0,-,-,T
30,21.0,,-,-,37.0,10.0,-,1.8,4.5,-,3.5,-
31,-,,-,,16.0,,-,-,,-,,-
總和值,326.5,42.0,275.0,239.0,160.0,443.0,205.5,179.3,258.0,75.6,68.0,21.5
1,-,-,-,16.0,-,30.5,42.5,4.5,1.0,-,-,-
2,-,-,-,-,-,103.5,13.0,6.5,11.5,1.5,-,-
3,-,-,-,-,-,291.5,7.5,1.0,21.5,-,5.5,-
4,-,-,-,-,T,95.0,18.5,T,1.5,6.0,T,-
5,-,-,-,-,1.5,9.0,T,-,-,-,-,-
6,-,-,2.0,-,-,1.5,10.0,-,-,-,-,1.5
7,-,-,2.5,T,-,3.0,10.5,12.5,6.5,-,-,3.0
8,-,-,17.5,-,22.5,-,35.5,9.5,-,T,-,3.0
9,-,-,0.5,-,2.5,0.5,-,-,1.0,-,-,4.0
10,-,T,T,-,-,T,4.0,T,3.5,-,-,-
11,-,2.5,-,15.0,-,10.0,3.0,-,-,-,6.0,-
12,-,-,-,11.5,5.5,51.0,5.0,-,-,T,29.0,3.0
13,-,-,T,25.5,0.5,0.5,T,-,-,12.5,4.0,-
14,1.0,-,11.5,-,0.5,101.5,10.0,-,-,22.5,T,-
15,0.5,-,0.5,-,23.5,51.5,7.0,-,-,42.5,-,-
16,1.5,-,2.5,-,40.5,22.5,20.5,T,-,-,-,-
17,-,-,-,-,5.5,151.0,T,-,-,-,-,T
18,-,-,-,-,-,22.0,3.0,-,-,-,-,-
19,-,-,-,51.0,8.5,T,T,-,-,-,1.0,-
20,-,T,-,1.5,21.0,-,1.0,-,4.0,-,-,-
21,1.0,-,-,15.5,-,T,-,-,-,-,-,-
22,-,4.5,1.0,35.0,12.0,-,-,6.0,10.5,-,-,-
23,-,-,T,4.5,T,14.0,15.5,T,-,-,-,-
24,-,3.0,-,2.5,81.0,39.0,4.0,111.0,T,-,T,-
25,-,0.5,-,-,24.0,T,5.0,-,-,-,-,1.0
26,-,3.5,17.0,1.5,1.0,-,3.5,-,-,-,2.5,-
27,-,-,-,75.5,34.5,-,-,32.5,-,-,T,-
28,-,-,-,0.5,0.5,-,-,-,-,-,-,1.0
29,-,,-,-,2.5,7.5,108.0,-,57.0,-,-,1.0
30,-,,-,-,60.0,8.0,8.5,-,-,-,-,-
31,-,,2.5,,-,,89.0,T,,-,,-
總和值,4.0,14.0,57.5,255.5,347.5,1013.0,424.5,183.5,118.0,85.0,48.0,17.5
1,-,7.5,-,-,-,T,1.0,-,5.5,-,T,-
2,-,1.0,-,-,-,-,65.5,9.5,-,-,-,-
3,-,3.0,-,-,-,-,26.5,5.5,-,-,-,-
4,2.5,T,2.5,-,1.0,T,14.0,5.0,-,-,-,-
5,1.0,4.5,7.0,T,-,32.0,-,18.0,14.5,-,-,-
6,24.0,-,-,-,T,T,25.0,-,58.0,-,-,-
7,3.5,7.5,-,2.5,6.0,T,20.5,T,29.5,-,-,-
8,42.5,10.0,13.5,-,36.0,-,1.0,-,14.5,-,-,-
9,53.0,5.0,1.0,-,29.0,-,-,-,T,-,-,-
10,4.5,2.0,-,-,-,19.0,24.5,-,T,-,-,T
11,-,5.5,-,-,-,44.5,38.5,3.5,T,-,-,-
12,-,-,-,7.5,-,T,T,-,4.0,6.0,-,-
13,-,-,-,3.0,-,-,T,5.5,-,1.5,-,-
14,-,-,-,-,-,4.0,T,42.5,-,1.0,-,-
15,-,-,13.5,12.0,T,T,-,20.0,2.5,-,-,-
16,-,-,3.0,9.0,1.0,4.0,-,98.5,T,-,-,-
17,-,-,-,17.5,-,47.5,-,13.5,-,-,T,-
18,-,-,-,-,-,8.0,-,11.0,-,T,T,-
19,5.5,-,-,-,-,60.0,17.0,34.5,-,5.5,-,-
20,-,-,4.5,-,-,31.5,T,17.0,-,-,-,-
21,-,-,-,-,-,12.0,35.0,22.0,-,-,-,-
22,5.5,25.0,-,-,-,25.5,10.0,16.5,-,-,-,-
23,-,T,-,42.0,-,54.5,6.5,52.5,-,-,-,-
24,-,-,-,14.5,-,-,8.0,105.5,-,-,-,-
25,-,-,-,T,-,-,15.0,22.5,-,-,7.5,1.0
26,-,-,-,-,-,-,6.0,12.0,-,-,9.0,-
27,T,-,-,-,-,32.5,2.0,28.5,-,-,T,-
28,3.5,1.0,-,-,T,1.0,T,6.5,-,-,8.0,-
